blh,type,family,common_name,genus,organism,primer,OTU ,sequences,blh_mix_count,time_period,year,date,region,state,host_plant,BCTV,CPt,S_citri
212,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,3,3,6,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
212,Nightshade,Solanaceae,Black nightshade,Solanum,Solanum nigrum,ITS,2,4,6,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
198,Pigweed,Amaranthaceae,Smooth pigweed,Amaranthus,Amaranthus hybridus,ITS,3,3,5,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
198,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,8,2,5,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
198,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,19,115,5,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
198,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,5,5,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
198,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,4,3,5,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
197,Crop,Fabaceae,Soybean,Glycine,Glycine max,ITS,1,10,4,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
197,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,2,4,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
197,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,2,5,4,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
195,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,2,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
195,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,1,19,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
192,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,4,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
192,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,7,253,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
192,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,5,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
192,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,60,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
192,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,2,62,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
192,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,7,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
190,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,8,216,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
190,Grass,Poaceae,Crabgrass,Digitaria,Digitaria sanguinalis,trnF,2,NA,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
190,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,4,4,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
190,Shrub,Hydrangeaceae,Mock orange,Philadelphus,Philadelphus sericanthus,ITS,3,7,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
190,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
190,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,2,14,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
190,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,5,3,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
189,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,6,4,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
189,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,4,35,4,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,15,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,7,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,7,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,11,6,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,9,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,5,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,4,3,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
178,Weed,Zygophyllaceae,Goathead,Tribulus,Tribulus terrestris,ITS,8,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
168,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,4,6,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,15,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,7,4,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,12,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,9,2,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Grass,Poaceae,Fescue,Festuca,Festuca pyrogea,ITS,10,2,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,8,3,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Crop,Lamiaceae,Mint,Mentha,Mentha spicata,ITS,6,4,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,7,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,5,6,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
168,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,11,2,5,June,2022,6/30/2022,Othello,WA,Cannabis,1,0,0
160,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,1,124,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
160,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,3,3,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
160,Tree,Rosaceae,Peach,Prunus,Prunus persica,ITS,4,2,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
160,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,2,7,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
134,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,3,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
134,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,14,144,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
134,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,3,3,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
134,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,13,5,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
134,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,10,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
134,Grass,Poaceae,Bluegrass,Poa,Poa annua,ITS,8,2,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
134,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,10,2,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Grass,Poaceae,Oatgrass,Arrhenatherum,Arrhenatherum elatius,ITS,12,2,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,7,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,28,259,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,11,2,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,7,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,5,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,14,2,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
133,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,23,9,4,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,1,74,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,6,3,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,3,9,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,7,3,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,10,16,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Weed,Boraginaceae,Franklin,Phacelia,Phacelia franklinii,ITS,5,4,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,10,2,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,4,7,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
132,Weed,Asteraceae,Dandelion,Taraxacum,Taraxacum officinale,ITS,9,2,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
129,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,4,2,3,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
129,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,3,3,3,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
129,Grass,Poaceae,Fescue,Festuca,Festuca pyrogea,ITS,5,2,3,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
129,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,1,6,3,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
129,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,3,3,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
128,Weed,Brassicaceae,Cress,Arabidopsis,Arabidopsis thaliana,ITS,8,25,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
128,Grass,Poaceae,Cheatgrass,Bromus,Bromus tectorum,ITS,5,2,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
128,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,3,7,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
128,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,4,6,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
128,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,2,21,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
128,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,6,2,5,June,2022,6/21/2022,Othello,WA,Cannabis,1,0,0
121,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,3,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
121,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,3,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
121,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,3,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
121,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,3,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
121,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,2,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
121,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,2,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
121,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,3,2,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
121,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,3,2,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,27,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,27,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,13,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,13,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,6,4,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,6,4,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,8,16,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,8,16,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Weed,Asteraceae,Dandelion,Taraxacum,Taraxacum officinale,ITS,4,7,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
115,Weed,Asteraceae,Dandelion,Taraxacum,Taraxacum officinale,ITS,4,7,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
112,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,6,2,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
112,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,3,6,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
112,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,2,6,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
112,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,4,4,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
112,Shrub,Solanaceae,Matrimony vine,Lycium,Lycium barbarum,ITS,5,2,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
112,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,6,5,June,2022,6/21/2022,Prosser,WA,Cannabis,1,0,0
102,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,30,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
102,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,4,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
102,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,8,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
102,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,7,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
102,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,214,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
102,Grass,Poaceae,Bluegrass,Poa,Poa pratensis,ITS,6,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
102,Tree,Malvaceae,Linden,Tilia,Tilia x,ITS,3,3,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
97,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,1,10,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
97,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,3,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
97,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,2,9,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
95,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,6,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
95,Crop,Fabaceae,Soybean,Glycine,Glycine max,ITS,5,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
95,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,157,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
95,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,4,4,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
95,Nightshade,Solanaceae,Nightshade,Solanum,Solanum neorossii,trnF,2,NA,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
95,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,3,4,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,5,3,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,9,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Mustard,Brassicaceae,Tansyweed,Descurainia,Descurainia pinnata,ITS,2,56,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Grass,Poaceae,Fescue,Festuca,Festuca gudoschnikovii,ITS,4,7,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,6,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,7,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,13,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Grass,Poaceae,Bluegrass,Poa,Poa pratensis,ITS,8,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,1,139,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,10,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
94,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,11,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
90,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,6,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
90,Grass,Poaceae,Fescue,Festuca,Festuca gudoschnikovii,ITS,2,7,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
90,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,4,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
90,Grass,Poaceae,Bluegrass,Poa,Poa pratensis,ITS,4,3,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
90,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,1,74,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
89,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1,101,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,4,5,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,3,23,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,7,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,9,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,8,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,5,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,26,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
89,Weed,Asteraceae,Goldenrod,Solidago,Solidago gigantea,ITS,6,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,34,480,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,4,5,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Crop,Apiaceae,Carrot,Daucus,Daucus carota,ITS,3,5,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Crop,Fabaceae,Lima bean,Phaseolus,Phaseolus lunatus,ITS,7,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,9,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,12,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,13,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
86,Grass,Poaceae,Wheat,Triticum,Triticum aestivum,ITS,11,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
84,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1,109,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
84,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,6,5,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
84,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,5,8,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
84,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,8,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
84,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,13,60,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
84,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,40,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
84,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,trnF,2,NA,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
83,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1,63,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
83,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,4,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
83,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
83,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,6,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
83,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,2,8,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
83,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,5,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
83,Tree,Salicaceae,Willow,Salix,Salix myrsinifolia,ITS,7,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
82,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,2,8,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
82,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,4,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
82,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,5,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
82,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,20,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
82,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,3,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
80,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,5,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
80,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,7,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
